anciennete_jours,montant,heure,nouveau_beneficiaire,solde_avant,nb_virements_1h,changement_mdp,minutes_depuis_chg_mdp,localisation,nb_virements_vers_benef,fraude
1004,146297,20,1,2129866,1,0,9150,1,20,0
10,1155153,14,0,2447016,12,0,3653,0,5,1
1356,134345,9,0,432890,2,0,47439,1,5,0
721,7273,17,1,791237,0,0,39696,0,20,0
957,66025,20,0,2109960,2,0,5625,1,15,0
29,1262016,8,1,3346286,15,1,45,1,6,1
43,969221,19,0,2747759,15,1,31,0,7,1
76,398893,1,0,746879,13,0,4041,0,17,1
33,1479283,10,1,1971379,5,0,1348,1,2,1
1077,123302,23,0,793221,1,0,19974,0,8,0
4,1185735,4,1,3714520,7,0,7431,1,7,1
709,83892,2,0,441298,0,0,1507,1,6,0
24,1997284,23,1,4624821,8,1,27,0,1,1
86,1376022,18,1,2902041,5,1,30,0,12,1
12,439322,0,0,654792,5,0,867,0,12,1
707,146144,22,1,2787716,2,0,43253,0,10,0
1269,134254,7,1,2103230,0,0,1413,1,17,0
1761,131813,13,0,676818,0,0,21915,1,13,0
74,1202881,2,1,2084022,6,0,5915,0,20,1
85,376860,2,0,3227274,8,1,41,0,12,1
1112,6705,13,0,726010,1,0,41935,0,17,0
2,1961539,22,1,4939400,6,0,5687,1,5,1
84,1058036,2,0,2327244,15,1,31,0,6,1
30,1632986,6,0,1763492,5,0,7078,0,14,1
77,1839730,14,1,4322166,7,1,19,0,9,1
640,17163,13,0,1325293,0,0,19257,1,15,0
67,536592,4,0,1112833,7,0,2402,0,14,1
1446,5056,8,1,1438126,0,0,2684,1,12,0
1760,18454,7,1,2328246,1,0,33937,0,5,0
16,1999506,7,0,2618659,14,0,3663,1,17,1
34,1837034,17,1,2567667,14,1,37,1,6,1
594,87082,20,0,1856075,0,0,24223,1,7,0
1769,78620,2,0,2286058,1,0,22932,0,11,0
75,1109285,18,0,3966482,7,0,7124,1,16,1
92,1814236,15,1,2536270,12,1,55,0,0,1
39,1234311,5,1,3837872,8,0,874,1,0,1
38,1584113,9,1,3348994,13,1,3,1,13,1
90,1573125,5,0,4240577,12,0,4577,0,16,1
1899,65808,1,0,925389,2,0,40966,0,16,0
284,174365,18,1,2542160,1,0,29418,0,5,0
343,44964,11,1,1770621,2,0,48060,0,2,0
93,1063883,4,1,1901648,11,0,6461,0,13,1
15,1742426,21,1,2019047,15,0,8360,1,11,1
12,1458395,9,0,2783450,11,0,9468,0,4,1
1106,80960,16,0,2802543,1,0,34202,1,4,0
85,1773324,21,1,1872184,15,1,1,0,9,1
613,180490,19,1,557642,2,0,42571,0,12,0
1541,185723,3,0,1744470,2,0,5735,0,4,0
646,130583,7,0,1195646,0,0,31557,1,1,0
77,1003197,2,1,3142220,14,1,13,1,8,1
1349,56121,13,0,2328581,1,0,42259,0,20,0
34,1078191,6,1,1554388,15,1,55,0,6,1
65,665893,17,1,1030423,9,0,7082,1,14,1
314,76677,8,1,3039892,0,0,10332,1,6,0
1916,73828,15,1,2696367,1,0,2902,1,13,0
745,98878,17,1,855482,2,0,5352,0,15,0
68,1817183,16,0,2443087,8,1,49,0,20,1
98,1617583,19,1,4511960,11,0,6515,1,15,1
1904,182881,8,1,225680,1,0,22233,1,15,0
1938,66560,12,0,1891588,2,0,8436,1,6,0
9,1281010,12,1,2682889,10,1,28,0,1,1
656,33926,1,1,1868029,0,0,19238,1,11,0
1933,116897,5,1,2120588,0,0,45853,0,19,0
1956,109956,13,1,2699339,1,0,21156,0,15,0
972,137741,19,1,2657270,1,0,38051,0,8,0
1229,143392,4,1,1508717,2,0,27569,0,3,0
97,606045,20,0,958817,13,0,2366,1,15,1
1117,43395,9,0,1059545,1,0,32867,0,12,0
1320,72552,14,0,246783,0,0,23206,1,11,0
746,174172,16,0,1073565,1,0,32165,0,18,0
99,1655353,11,1,3839734,10,0,881,0,1,1
222,63781,4,1,1473566,2,0,28261,1,12,0
1817,28284,16,0,2468919,2,0,27307,0,8,0
1481,83689,22,1,2589072,2,0,30341,1,8,0
1127,59208,7,0,1061194,2,0,31003,1,3,0
86,1911169,3,0,4063268,5,0,5631,1,17,1
433,109007,6,1,2925927,1,0,16532,0,8,0
1885,110439,12,1,1217828,0,0,45861,1,16,0
1554,68752,14,0,585499,0,0,8947,0,15,0
1483,4509,6,1,821341,1,0,11723,0,19,0
892,38658,0,0,1120283,1,0,40804,0,1,0
42,1825793,19,1,1933818,12,1,53,1,7,1
797,121076,11,0,1291103,1,0,3076,0,6,0
83,512605,11,0,1537286,6,0,4029,1,11,1
684,13045,21,0,847815,0,0,4709,1,14,0
48,1141174,2,0,1592542,13,0,869,1,13,1
1249,107958,12,0,1151894,1,0,41066,0,18,0
253,165307,12,1,385716,1,0,21978,1,19,0
1819,126662,19,0,1133493,0,0,11908,0,0,0
662,195722,2,0,2924415,0,0,7673,1,15,0
88,1007244,13,0,2667391,10,1,26,1,19,1
44,1306284,23,1,3724166,12,1,39,0,17,1
38,1800994,8,1,2960303,7,1,4,0,19,1
1698,102149,15,0,227102,0,0,13834,1,7,0
56,761374,22,1,1285473,11,1,27,0,9,1
1711,158889,13,1,511681,2,0,38116,1,20,0
1032,25377,4,0,1273880,0,0,32378,0,7,0
37,785131,9,0,1885003,15,0,1199,1,4,1
24,1754902,4,0,3761889,11,1,18,0,11,1
86,1110987,11,0,3524032,12,1,48,1,10,1
1529,88121,8,0,1090500,2,0,39938,0,1,0
93,811442,19,0,1089492,8,1,39,1,6,1
1359,106211,8,1,873277,2,0,3750,0,14,0
98,393103,4,0,3168837,13,0,1906,1,7,1
61,540155,15,1,736455,7,1,20,0,15,1
17,1934665,5,1,2827816,12,1,57,1,5,1
24,1827362,12,0,4021258,11,1,6,0,15,1
1767,50119,6,0,1860557,2,0,28580,0,13,0
1602,194364,4,1,2634459,2,0,45757,1,0,0
91,515772,22,1,2397594,12,0,3638,1,14,1
85,1077596,8,0,2516673,8,1,13,1,9,1
91,1260611,9,1,1284532,8,0,950,0,13,1
854,105244,21,0,1241652,1,0,26868,0,18,0
948,194404,17,0,2515507,2,0,16858,0,4,0
431,20910,13,0,1608693,1,0,36697,0,10,0
37,1511926,4,1,2382223,11,1,24,0,1,1
1982,15581,23,0,1835019,0,0,25735,0,9,0
956,134308,4,0,183196,0,0,32041,1,1,0
53,1975014,17,1,4449889,6,1,42,0,8,1
19,368785,2,0,2068039,5,0,4393,0,20,1
12,1530310,0,1,3378893,13,1,9,1,15,1
226,120553,1,0,509908,1,0,12338,0,13,0
415,121195,19,0,711398,0,0,5633,0,9,0
602,161286,22,0,327960,2,0,13550,0,10,0
692,185212,8,1,2057200,2,0,39694,0,15,0
37,749050,21,0,2469088,7,0,9765,0,7,1
41,393982,19,1,2128947,13,0,1259,0,11,1
1744,12866,7,0,719088,1,0,45520,1,14,0
12,391304,0,0,3146653,9,0,5223,0,12,1
62,1142502,13,1,1752403,11,0,190,1,19,1
100,1832289,20,0,3369945,5,1,56,0,6,1
1730,37859,8,1,1072313,0,0,41721,1,15,0
93,386340,9,0,1303113,11,0,9852,0,6,1
38,1471810,8,1,3226561,12,0,4673,0,17,1
1876,163755,11,0,2981463,2,0,20678,0,6,0
1745,62179,16,0,887008,1,0,37704,1,6,0
683,162757,0,0,980001,0,0,1603,0,10,0
16,1713751,8,0,3935660,15,1,46,1,18,1
54,316562,17,0,3293902,12,1,52,0,18,1
17,1096315,6,1,3367452,12,1,55,1,14,1
1348,189721,20,0,419217,0,0,14976,0,6,0
437,11567,7,0,2134894,1,0,7062,0,12,0
20,1219852,22,1,1391232,14,0,214,0,12,1
16,768932,4,0,2002364,5,1,56,1,7,1
51,717383,16,0,3256461,5,1,15,1,12,1
10,817275,18,1,1766819,5,1,50,1,3,1
93,1362049,18,0,3670702,10,0,2662,1,1,1
30,1213518,10,1,2026837,10,1,58,0,10,1
18,600016,12,1,1976467,5,0,5471,1,17,1
26,385939,3,1,2097575,8,1,39,0,4,1
79,804151,13,1,2120104,15,0,7111,0,8,1
83,1514845,16,1,4360620,9,1,59,0,0,1
96,741596,14,1,958364,11,0,6716,1,20,1
57,845367,20,0,984721,14,1,49,1,5,1
1462,52014,7,0,1553750,1,0,33371,1,2,0
865,131174,6,0,2390226,0,0,46523,1,1,0
1825,40123,10,0,1834698,1,0,49271,0,2,0
545,120238,6,0,426948,1,0,39601,1,0,0
49,1579659,20,0,4122764,7,1,36,1,6,1
49,698339,0,0,1305863,9,1,47,0,17,1
1100,52921,5,1,1451913,0,0,7279,1,5,0
420,164816,5,0,513051,2,0,45072,1,4,0
87,1227640,21,1,3683037,14,0,5364,0,4,1
55,525442,4,1,1383511,14,0,9458,1,5,1
380,12166,1,0,2826864,0,0,48214,0,16,0
417,185723,1,1,1196681,0,0,14615,0,20,0
31,881378,11,0,2963275,14,0,7128,1,8,1
95,1476289,10,0,3059830,14,1,11,1,15,1
87,585531,12,0,3177564,10,0,1770,1,6,1
30,1829913,11,1,2492394,6,1,52,0,5,1
46,985177,11,1,3494286,5,1,32,0,6,1
1674,108959,4,1,2085565,2,0,39138,1,6,0
1541,108026,6,1,238667,2,0,27266,0,5,0
86,1927532,19,1,3550906,7,0,2229,1,13,1
39,1148941,12,1,1788519,11,1,30,0,16,1
39,765253,21,1,2387164,10,0,5962,1,11,1
12,1371364,1,0,1606061,5,1,48,0,2,1
58,1754894,9,1,4025553,15,0,1361,1,4,1
87,1857182,20,1,4306466,15,1,16,0,12,1
1262,11191,8,1,86691,1,0,26183,0,19,0
86,1047136,6,1,2603242,7,0,8202,0,12,1
1193,154007,0,1,1977865,2,0,22124,0,3,0
45,1531891,14,1,2707663,11,0,3871,1,10,1
52,1145986,12,0,2251984,8,1,50,0,4,1
1311,106640,9,1,517270,2,0,36279,1,9,0
1611,63235,8,1,2263955,1,0,20853,1,8,0
40,1769454,3,1,3758346,13,1,15,0,11,1
1724,2891,12,1,2468795,1,0,38153,1,1,0
310,135233,9,0,1608794,2,0,42358,1,15,0
1880,170436,11,0,975195,0,0,3823,0,16,0
6,1257789,19,0,2895444,5,0,7529,1,19,1
9,889036,10,0,2368977,8,1,11,0,2,1
35,864859,11,1,1946944,11,1,35,1,3,1
62,1310170,11,0,3549888,9,1,24,1,9,1
28,598187,15,1,3157700,14,0,6314,0,0,1
1023,108977,15,1,526135,1,0,33206,1,13,0
1365,135063,17,0,990710,1,0,24434,1,13,0
50,1784730,17,0,3919802,7,1,26,1,8,1
5,589243,21,1,2806267,14,0,8122,0,17,1
970,44318,6,0,2680105,2,0,36339,1,20,0
76,1709798,18,0,4386481,13,1,47,1,5,1
1202,143244,8,0,2678105,0,0,13321,1,5,0
93,1100310,19,0,2974309,11,0,5538,0,19,1
1219,126144,17,1,1390080,1,0,49614,1,10,0
1395,36771,16,0,1654731,0,0,22450,1,4,0
446,73369,0,0,627228,1,0,9181,0,6,0
29,1170444,2,1,1905931,14,1,38,1,6,1
1328,190986,1,0,548044,0,0,29548,1,15,0
1903,176599,17,0,343076,1,0,47009,1,8,0
1273,59140,21,1,1764521,0,0,14782,1,11,0
587,106364,23,0,732866,0,0,40067,0,7,0
86,1412766,19,1,4222371,15,1,46,1,2,1
24,1074570,8,0,3761690,7,0,6888,1,18,1
39,1246045,22,0,3141358,7,1,40,0,7,1
214,185038,21,1,2923096,2,0,18005,1,10,0
1608,106773,22,0,1389195,0,0,34005,1,14,0
97,381436,15,1,2326019,14,1,44,0,10,1
7,1671396,23,0,3579150,11,0,7903,0,19,1
1760,112754,9,1,2349594,0,0,31363,1,8,0
1763,165567,15,1,672384,1,0,49837,0,4,0
1828,94541,21,1,1964560,0,0,41951,1,3,0
52,399824,2,1,2405419,11,0,1446,0,5,1
343,166466,9,1,1936721,2,0,13923,1,13,0
632,17418,20,1,109568,1,0,3785,1,4,0
1586,107953,8,1,624895,1,0,20724,1,0,0
971,117323,12,0,877409,0,0,45191,0,2,0
24,946756,5,1,2406125,6,0,9954,1,13,1
17,639985,13,0,3050235,14,1,31,0,9,1
559,135945,7,0,2982456,0,0,12689,0,7,0
19,1073363,9,0,2251874,11,1,12,0,14,1
402,86623,22,1,2320370,0,0,12309,0,10,0
77,710831,17,1,1385359,6,1,17,0,0,1
27,840820,5,0,2549389,8,1,29,0,11,1
1481,78317,22,1,2935778,0,0,6653,1,2,0
34,1154175,1,0,2754319,6,0,4139,0,1,1
76,1974897,21,1,4741473,5,0,1929,0,15,1
1716,199340,8,1,2208245,1,0,17643,1,1,0
55,1141829,4,0,1880251,10,1,56,1,14,1
64,1152169,15,1,2419525,12,1,33,0,1,1
1891,152285,14,1,764083,1,0,29822,1,18,0
572,166565,15,0,2381779,0,0,3788,1,11,0
49,1445177,14,0,3328493,11,1,0,1,10,1
71,1368037,3,0,2911808,5,0,7865,0,16,1
64,1929005,1,1,2121809,8,0,7519,0,13,1
638,151990,15,1,2636008,0,0,36575,1,18,0
1872,75313,12,0,1023449,1,0,6838,0,6,0
16,1632255,1,0,2122618,12,0,3333,0,19,1
727,141398,12,0,1041428,1,0,30398,0,1,0
58,1209248,10,0,2265100,12,1,55,1,4,1
7,632387,10,0,3476054,5,1,25,0,14,1
97,1950585,3,1,2352968,6,0,105,0,17,1
87,1812809,0,0,3514621,14,0,810,0,14,1
78,1237086,9,1,1614496,5,0,7474,0,2,1
296,67246,13,0,2101076,2,0,8420,0,15,0
49,1587536,0,0,3067461,7,1,27,1,10,1
68,1831432,7,0,4077413,7,0,553,0,11,1
1605,96128,23,1,3085056,1,0,17183,0,7,0
235,98090,4,0,1405681,2,0,3157,0,8,0
93,1514348,5,1,1605779,10,0,9965,1,8,1
575,175880,11,1,384687,0,0,7404,0,19,0
94,939451,0,0,3670308,7,0,8589,0,0,1
26,514322,22,1,3475295,7,1,25,1,8,1
66,1336060,1,1,2039595,5,0,756,1,13,1
23,1304542,21,0,2980748,9,0,5808,0,2,1
1374,61003,23,1,2047528,0,0,26564,1,10,0
1930,62548,17,0,1154524,0,0,48214,1,13,0
33,1142418,9,1,3848785,7,0,7008,1,6,1
1277,7323,18,0,2676572,0,0,16948,0,19,0
33,1605299,14,1,2024771,11,0,7701,1,17,1
34,397507,7,0,937637,8,1,8,1,16,1
1937,187540,3,1,1550098,0,0,2227,0,6,0
75,1500193,13,1,2871702,13,1,52,1,16,1
287,130977,19,1,1202834,2,0,3732,1,12,0
409,117666,22,1,2226640,0,0,21506,1,17,0
36,1188361,2,0,4110428,13,0,3472,1,8,1
